MAIN-FILE-ID,HULFT-ID,SEND-CLASS,SEND-DETAIL-FILE,PLANTCD,CODE-CONVERT,IN-REC-TYPE,IN-REC-LENGTH,OUT-REC-TYPE,OUT-REC-LENGTH,NEW-LINE-TYPE,SHIFTTRANSACT,SSFDEL,CMDERRMD,RETRY,INTERVAL,ZERO-CHK
HS1380,N8R5KF93,HULFT,/CDTHULFT.KF.FTPLIBA4/H1R5KF93,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1381,N8R5KF94,HULFT,/CDTHULFT.KF.FTPLIBA5/H1R5KF94,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1382,N8R5KF95,HULFT,/CDTHULFT.KF.FTPLIBA6/H1R5KF95,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1383,N8R5KF96,HULFT,/CDTHULFT.KF.FTPLIBA7/H1R5KF96,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1384,N8R5KF97,HULFT,/CDTHULFT.KF.FTPLIBA8/H1R5KF97,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1385,N8R5KF98,HULFT,/CDTHULFT.KF.FTPLIBA9/H1R5KF98,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1386,N8R5KF99,HULFT,/CDTHULFT.KF.FTPLIBB0/H1R5KF99,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1387,N8R5KGA0,HULFT,/CDTHULFT.KG.FTPLIBB2/H1R5KGA0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1388,N8R5KGA1,HULFT,/CDTHULFT.KG.FTPLIBB3/H1R5KGA1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1389,N8R5KGA2,HULFT,/CDTHULFT.KG.FTPLIBB4/H1R5KGA2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1390,N8R5KGA3,HULFT,/CDTHULFT.KG.FTPLIBB5/H1R5KGA3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1391,N8R5KGA4,HULFT,/CDTHULFT.KG.FTPLIBB6/H1R5KGA4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1392,N8R5KGA5,HULFT,/CDTHULFT.KG.FTPLIBB7/H1R5KGA5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1393,N8R5KGA6,HULFT,/CDTHULFT.KG.FTPLIBB8/H1R5KGA6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1394,N8R5KGA7,HULFT,/CDTHULFT.KG.FTPLIBB9/H1R5KGA7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1395,N8R5KGA8,HULFT,/CDTHULFT.KG.FTPLIBC0/H1R5KGA8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1396,N8R5KGA9,HULFT,/CDTHULFT.KG.FTPLIBC1/H1R5KGA9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1397,N8R5KGB0,HULFT,/CDTHULFT.KG.FTPLIBC2/H1R5KGB0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1398,N8R5KGB1,HULFT,/CDTHULFT.KG.FTPLIBC3/H1R5KGB1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1399,N8R5KGB2,HULFT,/CDTHULFT.KG.FTPLIBC4/H1R5KGB2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1400,N8R5KGB3,HULFT,/CDTHULFT.KG.FTPLIBC5/H1R5KGB3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1401,N8R5KGB4,HULFT,/CDTHULFT.KG.FTPLIBC6/H1R5KGB4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1402,N8R5KGB5,HULFT,/CDTHULFT.KG.FTPLIBC7/H1R5KGB5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1403,N8R5KGB6,HULFT,/CDTHULFT.KG.FTPLIBC8/H1R5KGB6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1404,N8R5KGB7,HULFT,/CDTHULFT.KG.FTPLIBC9/H1R5KGB7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1405,N8R5KGB8,HULFT,/CDTHULFT.KG.FTPLIBD0/H1R5KGB8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1406,N8R5KGB9,HULFT,/CDTHULFT.KG.FTPLIBD1/H1R5KGB9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1407,N8R5KGC0,HULFT,/CDTHULFT.KG.FTPLIBD2/H1R5KGC0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1408,N8R5KGC1,HULFT,/CDTHULFT.KG.FTPLIBD3/H1R5KGC1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1409,N8R5KGC2,HULFT,/CDTHULFT.KG.FTPLIBD4/H1R5KGC2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1410,N8R5KGC3,HULFT,/CDTHULFT.KG.FTPLIBD5/H1R5KGC3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1411,N8R5KGC4,HULFT,/CDTHULFT.KG.FTPLIBD6/H1R5KGC4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1412,N8R5KGC5,HULFT,/CDTHULFT.KG.FTPLIBD7/H1R5KGC5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1413,N8R5KGC6,HULFT,/CDTHULFT.KG.FTPLIBD8/H1R5KGC6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1414,N8R5KGC7,HULFT,/CDTHULFT.KG.FTPLIBD9/H1R5KGC7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1415,N8R5KGC8,HULFT,/CDTHULFT.KG.FTPLIBE0/H1R5KGC8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1416,N8R5KGC9,HULFT,/CDTHULFT.KG.FTPLIBE1/H1R5KGC9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1417,N8R5KGD0,HULFT,/CDTHULFT.KG.FTPLIBE2/H1R5KGD0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1418,N8R5KGD1,HULFT,/CDTHULFT.KG.FTPLIBE3/H1R5KGD1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1419,N8R5KGD2,HULFT,/CDTHULFT.KG.FTPLIBE4/H1R5KGD2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1420,N8R5KGD3,HULFT,/CDTHULFT.KG.FTPLIBE5/H1R5KGD3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1421,N8R5KGD4,HULFT,/CDTHULFT.KG.FTPLIBE6/H1R5KGD4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1422,N8R5KGD5,HULFT,/CDTHULFT.KG.FTPLIBE7/H1R5KGD5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1423,N8R5KGD6,HULFT,/CDTHULFT.KG.FTPLIBE8/H1R5KGD6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1424,N8R5KGD7,HULFT,/CDTHULFT.KG.FTPLIBE9/H1R5KGD7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1425,N8R5KGD8,HULFT,/CDTHULFT.KG.FTPLIBF0/H1R5KGD8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1426,N8R5KGD9,HULFT,/CDTHULFT.KG.FTPLIBF1/H1R5KGD9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1427,N8R5KGE0,HULFT,/CDTHULFT.KG.FTPLIBF2/H1R5KGE0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1428,N8R5KGE1,HULFT,/CDTHULFT.KG.FTPLIBF3/H1R5KGE1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1429,N8R5KGE2,HULFT,/CDTHULFT.KG.FTPLIBF4/H1R5KGE2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1430,N8R5KGE3,HULFT,/CDTHULFT.KG.FTPLIBF5/H1R5KGE3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1431,N8R5KGE4,HULFT,/CDTHULFT.KG.FTPLIBF6/H1R5KGE4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1432,N8R5KGE5,HULFT,/CDTHULFT.KG.FTPLIBF7/H1R5KGE5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1433,N8R5KGE6,HULFT,/CDTHULFT.KG.FTPLIBF8/H1R5KGE6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1434,N8R5KGE7,HULFT,/CDTHULFT.KG.FTPLIBF9/H1R5KGE7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1435,N8R5KGE8,HULFT,/CDTHULFT.KG.FTPLIBG0/H1R5KGE8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1436,N8R5KGE9,HULFT,/CDTHULFT.KG.FTPLIBG1/H1R5KGE9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1437,N8R5KGF0,HULFT,/CDTHULFT.KG.FTPLIBG2/H1R5KGF0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1438,N8R5KGF1,HULFT,/CDTHULFT.KG.FTPLIBG3/H1R5KGF1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1439,N8R5KGF2,HULFT,/CDTHULFT.KG.FTPLIBG4/H1R5KGF2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1440,N8R5KGF3,HULFT,/CDTHULFT.KG.FTPLIBG5/H1R5KGF3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1441,N8R5KGF4,HULFT,/CDTHULFT.KG.FTPLIBG6/H1R5KGF4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1442,N8R5KGF5,HULFT,/CDTHULFT.KG.FTPLIBG7/H1R5KGF5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1443,N8R5KGF6,HULFT,/CDTHULFT.KG.FTPLIBG8/H1R5KGF6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1444,N8R5KGF7,HULFT,/CDTHULFT.KG.FTPLIBG9/H1R5KGF7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1445,N8R5KGF8,HULFT,/CDTHULFT.KG.FTPLIBH0/H1R5KGF8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1446,N8R5KGF9,HULFT,/CDTHULFT.KG.FTPLIBH1/H1R5KGF9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1447,N8R5KGG0,HULFT,/CDTHULFT.KG.FTPLIBH2/H1R5KGG0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1448,N8R5KGG1,HULFT,/CDTHULFT.KG.FTPLIBH3/H1R5KGG1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1449,N8R5KGG2,HULFT,/CDTHULFT.KG.FTPLIBH4/H1R5KGG2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1450,N8R5KGG3,HULFT,/CDTHULFT.KG.FTPLIBH5/H1R5KGG3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1451,N8R5KGG4,HULFT,/CDTHULFT.KG.FTPLIBH6/H1R5KGG4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1452,N8R5KGG5,HULFT,/CDTHULFT.KG.FTPLIBH7/H1R5KGG5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1453,N8R5KGG6,HULFT,/CDTHULFT.KG.FTPLIBH8/H1R5KGG6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1454,N8R5KGG7,HULFT,/CDTHULFT.KG.FTPLIBH9/H1R5KGG7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1455,N8R5KGG8,HULFT,/CDTHULFT.KG.FTPLIBJ0/H1R5KGG8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1456,N8R5KGG9,HULFT,/CDTHULFT.KG.FTPLIBJ1/H1R5KGG9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1457,N8R5KGH0,HULFT,/CDTHULFT.KG.FTPLIBJ2/H1R5KGH0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1458,N8R5KGN8,HULFT,/CDTHULFT.KG.FTPLIBJ3/H1R5KGH1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1459,N8R5KGH2,HULFT,/CDTHULFT.KG.FTPLIBJ4/H1R5KGH2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1460,N8R5KGH3,HULFT,/CDTHULFT.KG.FTPLIBJ5/H1R5KGH3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1461,N8R5KGH4,HULFT,/CDTHULFT.KG.FTPLIBJ6/H1R5KGH4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1462,N8R5KGH5,HULFT,/CDTHULFT.KG.FTPLIBJ7/H1R5KGH5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1463,N8R5KGH6,HULFT,/CDTHULFT.KG.FTPLIBJ8/H1R5KGH6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1464,N8R5KGH7,HULFT,/CDTHULFT.KG.FTPLIBJ9/H1R5KGH7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1465,N8R5KGH8,HULFT,/CDTHULFT.KG.FTPLIBK0/H1R5KGH8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1466,N8R5KGH9,HULFT,/CDTHULFT.KG.FTPLIBK1/H1R5KGH9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1467,N8R5KGJ0,HULFT,/CDTHULFT.KG.FTPLIBK2/H1R5KGJ0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1468,N8R5KGJ1,HULFT,/CDTHULFT.KG.FTPLIBK3/H1R5KGJ1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1469,N8R5KGJ2,HULFT,/CDTHULFT.KG.FTPLIBK4/H1R5KGJ2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1470,N8R5KGJ3,HULFT,/CDTHULFT.KG.FTPLIBK5/H1R5KGJ3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1471,N8R5KGJ4,HULFT,/CDTHULFT.KG.FTPLIBK6/H1R5KGJ4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1472,N8R5KGJ5,HULFT,/CDTHULFT.KG.FTPLIBK7/H1R5KGJ5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1473,N8R5KGJ6,HULFT,/CDTHULFT.KG.FTPLIBK8/H1R5KGJ6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1474,N8R5KGJ7,HULFT,/CDTHULFT.KG.FTPLIBK9/H1R5KGJ7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1475,N8R5KGJ8,HULFT,/CDTHULFT.KG.FTPLIBL0/H1R5KGJ8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1476,N8R5KGJ9,HULFT,/CDTHULFT.KG.FTPLIBL1/H1R5KGJ9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1477,N8R5KGK0,HULFT,/CDTHULFT.KG.FTPLIBL2/H1R5KGK0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1478,N8R5KGK1,HULFT,/CDTHULFT.KG.FTPLIBL3/H1R5KGK1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1479,N8R5KGK2,HULFT,/CDTHULFT.KG.FTPLIBL4/H1R5KGK2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1480,N8R5KGK3,HULFT,/CDTHULFT.KG.FTPLIBL5/H1R5KGK3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1481,N8R5KGK4,HULFT,/CDTHULFT.KG.FTPLIBL6/H1R5KGK4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1482,N8R5KGK5,HULFT,/CDTHULFT.KG.FTPLIBL7/H1R5KGK5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1483,N8R5KGK6,HULFT,/CDTHULFT.KG.FTPLIBL8/H1R5KGK6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1484,N8R5KGK7,HULFT,/CDTHULFT.KG.FTPLIBL9/H1R5KGK7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1485,N8R5KGK8,HULFT,/CDTHULFT.KG.FTPLIBM0/H1R5KGK8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1486,N8R5KGK9,HULFT,/CDTHULFT.KG.FTPLIBM1/H1R5KGK9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1487,N8R5KGL0,HULFT,/CDTHULFT.KG.FTPLIBM2/H1R5KGL0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1488,N8R5KGL1,HULFT,/CDTHULFT.KG.FTPLIBM3/H1R5KGL1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1489,N8R5KGL2,HULFT,/CDTHULFT.KG.FTPLIBM4/H1R5KGL2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1490,N8R5KGL3,HULFT,/CDTHULFT.KG.FTPLIBM5/H1R5KGL3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1491,N8R5KGL4,HULFT,/CDTHULFT.KG.FTPLIBM6/H1R5KGL4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1492,N8R5KGL5,HULFT,/CDTHULFT.KG.FTPLIBM7/H1R5KGL5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1493,N8R5KG01,HULFT,/CDTHULFT.KG.FTPLIB13/H1R5KG01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1494,N8R5KG02,HULFT,/CDTHULFT.KG.FTPLIB14/H1R5KG02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1495,N8R5KG03,HULFT,/CDTHULFT.KG.FTPLIB15/H1R5KG03,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1496,N8R5KG04,HULFT,/CDTHULFT.KG.FTPLIB16/H1R5KG04,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1497,N8R5KG05,HULFT,/CDTHULFT.KG.FTPLIB17/H1R5KG05,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1498,N8R5KG06,HULFT,/CDTHULFT.KG.FTPLIB18/H1R5KG06,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1499,N8R5KG07,HULFT,/CDTHULFT.KG.FTPLIB19/H1R5KG07,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1500,N8R5KG08,HULFT,/CDTHULFT.KG.FTPLIB20/H1R5KG08,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1501,N8R5KG09,HULFT,/CDTHULFT.KG.FTPLIB21/H1R5KG09,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1502,N8R5KG10,HULFT,/CDTHULFT.KG.FTPLIB22/H1R5KG10,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1503,N8R5KG11,HULFT,/CDTHULFT.KG.FTPLIB23/H1R5KG11,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1504,N8R5KG12,HULFT,/CDTHULFT.KG.FTPLIB24/H1R5KG12,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1505,N8R5KG13,HULFT,/CDTHULFT.KG.FTPLIB25/H1R5KG13,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1506,N8R5KG14,HULFT,/CDTHULFT.KG.FTPLIB26/H1R5KG14,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1507,N8R5KG15,HULFT,/CDTHULFT.KG.FTPLIB27/H1R5KG15,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1508,N8R5KG16,HULFT,/CDTHULFT.KG.FTPLIB28/H1R5KG16,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1509,N8R5KG17,HULFT,/CDTHULFT.KG.FTPLIB29/H1R5KG17,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1510,N8R5KG18,HULFT,/CDTHULFT.KG.FTPLIB30/H1R5KG18,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1511,N8R5KG19,HULFT,/CDTHULFT.KG.FTPLIB31/H1R5KG19,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1512,N8R5KG20,HULFT,/CDTHULFT.KG.FTPLIB32/H1R5KG20,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1513,N8R5KG21,HULFT,/CDTHULFT.KG.FTPLIB33/H1R5KG21,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1514,N8R5KG22,HULFT,/CDTHULFT.KG.FTPLIB34/H1R5KG22,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1515,N8R5KG23,HULFT,/CDTHULFT.KG.FTPLIB35/H1R5KG23,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1516,N8R5KG24,HULFT,/CDTHULFT.KG.FTPLIB36/H1R5KG24,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1517,N8R5KG25,HULFT,/CDTHULFT.KG.FTPLIB37/H1R5KG25,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1518,N8R5KG26,HULFT,/CDTHULFT.KG.FTPLIB38/H1R5KG26,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1519,N8R5KG27,HULFT,/CDTHULFT.KG.FTPLIB39/H1R5KG27,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1520,N8R5KG28,HULFT,/CDTHULFT.KG.FTPLIB40/H1R5KG28,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1521,N8R5KG29,HULFT,/CDTHULFT.KG.FTPLIB41/H1R5KG29,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1522,N8R5KG30,HULFT,/CDTHULFT.KG.FTPLIB42/H1R5KG30,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1523,N8R5KG31,HULFT,/CDTHULFT.KG.FTPLIB43/H1R5KG31,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1524,N8R5KG32,HULFT,/CDTHULFT.KG.FTPLIB44/H1R5KG32,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1525,N8R5KG33,HULFT,/CDTHULFT.KG.FTPLIB45/H1R5KG33,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1526,N8R5KG34,HULFT,/CDTHULFT.KG.FTPLIB46/H1R5KG34,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1527,N8R5KG35,HULFT,/CDTHULFT.KG.FTPLIB47/H1R5KG35,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1528,N8R5KG36,HULFT,/CDTHULFT.KG.FTPLIB48/H1R5KG36,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1529,N8R5KG37,HULFT,/CDTHULFT.KG.FTPLIB49/H1R5KG37,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1530,N8R5KG38,HULFT,/CDTHULFT.KG.FTPLIB50/H1R5KG38,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1531,N8R5KG39,HULFT,/CDTHULFT.KG.FTPLIB51/H1R5KG39,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1532,N8R5KG40,HULFT,/CDTHULFT.KG.FTPLIB52/H1R5KG40,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1533,N8R5KG41,HULFT,/CDTHULFT.KG.FTPLIB53/H1R5KG41,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1534,N8R5KG42,HULFT,/CDTHULFT.KG.FTPLIB54/H1R5KG42,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1535,N8R5KG43,HULFT,/CDTHULFT.KG.FTPLIB55/H1R5KG43,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1536,N8R5KG44,HULFT,/CDTHULFT.KG.FTPLIB56/H1R5KG44,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1537,N8R5KG45,HULFT,/CDTHULFT.KG.FTPLIB57/H1R5KG45,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1538,N8R5KG46,HULFT,/CDTHULFT.KG.FTPLIB58/H1R5KG46,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1539,N8R5KG47,HULFT,/CDTHULFT.KG.FTPLIB59/H1R5KG47,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1540,N8R5KG48,HULFT,/CDTHULFT.KG.FTPLIB60/H1R5KG48,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1541,N8R5KG49,HULFT,/CDTHULFT.KG.FTPLIB61/H1R5KG49,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1542,N8R5KG50,HULFT,/CDTHULFT.KG.FTPLIB62/H1R5KG50,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1543,N8R5KG51,HULFT,/CDTHULFT.KG.FTPLIB63/H1R5KG51,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1544,N8R5KG52,HULFT,/CDTHULFT.KG.FTPLIB64/H1R5KG52,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1545,N8R5KG53,HULFT,/CDTHULFT.KG.FTPLIB65/H1R5KG53,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1546,N8R5KG54,HULFT,/CDTHULFT.KG.FTPLIB66/H1R5KG54,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1547,N8R5KG55,HULFT,/CDTHULFT.KG.FTPLIB67/H1R5KG55,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1548,N8R5KG56,HULFT,/CDTHULFT.KG.FTPLIB68/H1R5KG56,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1549,N8R5KG57,HULFT,/CDTHULFT.KG.FTPLIB69/H1R5KG57,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
